id,lossyear,longitude,latitude
3360,23.0,145.79874145625774,-42.872912034794325
3362,23.0,145.5400266544313,-42.55490842421601
3363,23.0,145.9442685322851,-42.84506426098662
3365,23.0,145.57146768937548,-42.56209494648897
3369,23.0,145.60560367017206,-42.58455282859195
3370,23.0,146.11674506683602,-42.65641805132151
3375,23.0,145.9487601087057,-42.85494572911193
3376,23.0,145.5103822500554,-42.56478989234133
3379,23.0,145.98469272007048,-42.99777785928693
3380,23.0,145.73046949466465,-42.73457148103991
3381,23.0,145.5660777976708,-42.55041684779542
3382,23.0,146.1320164266661,-42.6420450067756
3383,23.0,145.60111209375145,-42.571078099330165
3384,22.0,145.9739129366611,-42.421957762166315
3387,23.0,145.6020104090356,-42.590841035580794
3389,23.0,145.94786179342157,-42.85764067496429
3391,23.0,145.96672641438806,-42.84506426098662
3392,23.0,145.5588912753978,-42.571078099330165
3395,23.0,145.51577214176007,-42.60880734126319
3396,23.0,145.57056937409135,-42.56568820762544
3400,23.0,146.45990150536971,-42.61329891768378
3409,23.0,145.85353868858903,-42.85584404439605
3413,23.0,145.51846708761246,-42.63126522336617
3414,23.0,145.94247190171683,-42.82799627058834
3421,23.0,145.97121799080867,-42.85494572911193
3424,23.0,145.82838586063366,-43.19630553707735
3425,23.0,146.39073122849248,-42.90704801559086
3426,23.0,145.98199777421814,-42.409381348188646
