id,lossyear,longitude,latitude
1086,21.0,145.32802424737912,-41.91261299607055
1087,20.0,147.7983912787078,-41.56676161168454
1088,20.0,145.25795565521776,-42.48304320148645
1089,20.0,145.75741895318822,-41.3808103478718
1090,20.0,145.2678371233431,-42.499212876600595
1091,20.0,147.97086781325874,-41.85601913317102
1092,20.0,145.56967105880727,-42.59263766614903
1093,20.0,145.30646468056023,-41.934172562889415
1094,20.0,145.86431847199844,-41.530829000319756
1095,20.0,145.60470535488793,-42.63216353865029
1096,20.0,144.89144301929701,-40.69270084023624
1097,,145.60021377846732,-42.871115404226074
1098,20.0,145.0378684106085,-41.54250709901331
1099,20.0,148.0148852621806,-41.68893249032479
1100,20.0,145.8786915165444,-41.30804680985811
1101,20.0,146.8057528897557,-43.50173273367798
1102,20.0,147.8127643232537,-43.11815210735895
1103,,147.03751823305856,-40.99183982984805
1104,20.0,144.93007057651414,-41.550591936570385
1105,20.0,146.07093098734595,-42.652824790185036
1106,,147.80557780098076,-41.6431184108347
1107,20.0,145.29388826658254,-42.448907220689904
1108,20.0,147.7444923616606,-42.108445728008604
1109,20.0,148.0759707015007,-41.690729120893025
1110,20.0,147.8576800874597,-41.563168350548054
1111,20.0,147.84420535819788,-41.57215150338925
1112,20.0,147.92415541848453,-41.76079771305436
1113,20.0,147.08423062783277,-41.96381696726536
1114,20.0,147.02763676493322,-42.58634945916019
1115,20.0,144.9228840542412,-41.55418519770686
1116,17.0,146.0655410956412,-42.686960770981585
1117,20.0,144.91479921668412,-40.70527725421391
1118,,147.01595866623967,-42.58455282859195
1119,20.0,145.04325830231323,-41.518252586342086
1120,20.0,146.67998874997897,-42.390516727222135
1121,20.0,146.76443038668623,-41.635033573277624
1122,20.0,145.34958381419796,-42.43543249142812
1123,20.0,147.90259585166564,-41.54160878372919
1124,20.0,146.9791277395908,-41.210130443889085
1125,20.0,146.0547613122318,-42.680672563992744
1126,20.0,144.936358783503,-41.69611901259775
1127,,147.40762413011578,-41.108620816783585
1128,20.0,146.04757478995884,-42.50999266001003
1129,20.0,147.86845987086912,-41.54250709901331
1130,20.0,146.1041686528584,-42.69414729325453
1131,20.0,146.1320164266661,-42.72828327405108
1132,20.0,147.01146708981906,-42.588146089728426
1133,20.0,145.65770595665094,-41.20833381332085
1134,20.0,148.03734314428357,-41.66737292350592
1135,,145.5804508422167,-42.768707461836456
1136,20.0,144.9183924778206,-40.68192105682681
1137,20.0,144.8851548123082,-40.68551431796328
1138,20.0,147.04380644004738,-42.615095548252015
1139,20.0,144.91120595554764,-40.68192105682681
1140,,147.78761149529834,-41.557778458843345
1141,20.0,145.34509223777735,-42.44711059012167
1142,20.0,148.04902124297712,-41.66737292350592
1143,20.0,147.01775529680793,-42.59263766614903
1144,20.0,148.01847852331707,-42.121920457270406
1145,20.0,147.39414940085402,-42.479449940349966
1146,,147.06536600686627,-43.00496438155989
1147,20.0,147.19472340777946,-41.17779109366079
1148,20.0,146.11854169740428,-42.70223213081161
1149,20.0,145.73945264750586,-41.79313706328266
1150,20.0,144.89683291100175,-40.71426040705511
1151,,146.10506696814247,-42.211751985682355
1152,20.0,148.06519091809128,-41.67455944577888
1153,,145.29388826658254,-42.49202635432765
1154,20.0,147.96188466041752,-41.86230734015986
1155,20.0,148.01219031632826,-41.38530192429239
1156,20.0,147.96008802984932,-42.09317436817858
1157,4.0,146.89827936402003,-43.04179530820879
1158,20.0,145.26604049277483,-42.47675499449761
1159,3.0,147.80917106211723,-41.59191443963988
1160,,145.27143038447957,-42.501009507168845
1161,,148.00500379405526,-41.67635607634712
1162,20.0,144.76028898781556,-41.32421648497227
1163,20.0,147.13004470732284,-41.132875329454805
1164,20.0,145.0441566175973,-41.52274416276268
1165,,144.87886660531933,-40.696294101372715
1166,20.0,144.73603447514432,-40.522020936253526
1167,20.0,147.85857840274377,-41.16790962553547
1168,20.0,147.95469813814458,-41.60538916890168
1169,,145.33521076965206,-41.87308712356929
1170,20.0,147.93852846303042,-41.58293128679868
1171,20.0,146.7698202783909,-41.608982430038154
1172,20.0,145.74753748506294,-41.80751010782856
1173,20.0,145.4933142596571,-40.98195836172273
1174,20.0,144.9040194332747,-40.72414187518042
1175,20.0,147.88013796956267,-41.55328688242274
1176,4.0,145.03607178004023,-41.499387965375576
1177,11.0,144.91929079310472,-41.54160878372919
1178,20.0,148.00320716348705,-41.71498363356426
1179,20.0,147.77773002717305,-41.58652454793517
1180,,145.5894339950579,-42.76780914655234
1181,20.0,145.28400679845726,-42.474060048645256
1182,20.0,145.3594652823233,-42.00064789391426
1183,20.0,147.74988225336534,-41.108620816783585
1184,20.0,145.2956848971508,-42.4812465709182
1185,20.0,148.11549657400195,-41.67994933748359
1186,,145.5723660046596,-42.61240060239966
1187,20.0,147.7992895939919,-41.56676161168454
1188,19.0,147.9681728674064,-42.13539518653219
1189,20.0,144.7342378445761,-40.51483441398058
1190,20.0,146.55602124077046,-42.38692346608566
1191,20.0,148.1720904369015,-41.166112994967236
1192,,145.02169873549434,-41.48142165969318
1193,20.0,147.21718128988243,-41.88117196112637
1194,20.0,147.77773002717305,-41.613474006458745
1195,20.0,148.00410547877118,-41.71947520998485
1196,20.0,145.03158020361968,-41.51016774878501
1197,20.0,145.01720715907373,-41.52723573918328
1198,9.0,146.71592136134376,-42.660011312457996
1199,20.0,144.9228840542412,-41.538913837876834
1200,,148.09483532246725,-41.70150890430246
1201,20.0,145.6810621540381,-41.39428507713359
1202,20.0,144.81328958957863,-41.46435366929491
1203,20.0,148.05351281939772,-41.68354259862008
1204,20.0,146.90456757100884,-42.757029363142905
1205,20.0,147.14531606715292,-43.48556305856384
1206,20.0,148.06878417922775,-41.716780264132495
1207,20.0,148.12897130326377,-41.68174596805183
1208,,147.64567768040746,-41.05382358445229
1209,19.0,144.70459344020014,-40.958602164335616
1210,20.0,145.75562232262,-41.453573885885476
1211,20.0,145.5894339950579,-42.596230927285504
1212,20.0,148.055309449966,-41.72306847112134
1213,,147.25401221653135,-42.211751985682355
1214,20.0,148.00320716348705,-41.71408531828014
1215,20.0,144.77915360878205,-41.30535186400576
1216,20.0,145.75023243091528,-41.81559494538564
1217,,147.93852846303042,-41.592812754924
1218,20.0,146.101473707006,-42.20276883284116
1219,20.0,146.80754952032396,-43.085812757130654
1220,20.0,147.77773002717305,-41.58742286321929
1221,20.0,146.8039562591875,-43.085812757130654
1222,20.0,147.61423664546328,-41.23438495656032
1223,,148.13525951025258,-41.17958772422902
1224,20.0,147.9133756350751,-41.62155884401582
1225,9.0,148.06788586394362,-41.64850830253941
1226,20.0,147.8486969346185,-43.09389759468772
1227,,147.86306997916438,-42.67079109586743
1228,20.0,147.90259585166564,-41.60359253833343
1229,20.0,148.06698754865954,-41.71857689470073
1230,12.0,146.6907685333884,-41.50837111821677
1231,20.0,146.0448798441065,-42.51178929057828
1232,20.0,144.90222280270643,-41.56765992696866
1233,20.0,147.08333231254863,-41.087061249964705
1234,21.0,144.9372570987871,-40.93704259751675
1235,20.0,146.19130523541799,-41.69971227373422
1236,14.0,146.10506696814247,-42.71750349064165
1237,20.0,145.35317707533443,-42.43363586085988
1238,20.0,147.93673183246221,-41.620660528731705
1239,20.0,145.2867017443096,-42.487534777907044
1240,20.0,147.99871558706644,-41.717678579416614
1241,12.0,146.10686359871073,-41.22540180371912
1242,20.0,144.80700138258976,-40.903804932004334
1243,,148.19454831900447,-41.121197230761254
1244,,147.85229019575496,-41.58562623265105
1245,20.0,147.08333231254863,-41.95124055328769
1246,20.0,146.16076251575788,-42.77948724524589
1247,20.0,146.33234073502473,-42.25307448875185
1248,20.0,145.29837984300315,-42.443517328985195
1249,,147.86127334859617,-41.54520204486566
1250,20.0,146.5470380879293,-42.455195427678746
1251,20.0,147.76245866734303,-42.820809748315384
1252,20.0,146.1104568598472,-42.72738495876696
1253,20.0,145.3001764735714,-41.93237593232118
1254,20.0,146.81563435788104,-43.49993610310975
1255,20.0,145.68465541517457,-42.738164742176394
1256,20.0,146.14818610178025,-41.299961972301034
1257,20.0,145.75023243091528,-41.794035378566775
1258,20.0,144.9929526464025,-41.4823199749773
1259,20.0,147.92595204905274,-41.88117196112637
1260,20.0,145.28131185260492,-42.474060048645256
1261,20.0,148.03015662201062,-41.67455944577888
1262,20.0,148.01758020803294,-42.122818772554524
1263,20.0,145.00552906038018,-41.511964379353245
1264,20.0,148.06519091809128,-41.70240721958659
1265,20.0,146.80305794390335,-43.49813947254151
1266,6.0,144.8779682900352,-40.6864126332474
1267,20.0,145.55978959068193,-42.590841035580794
1268,20.0,147.91068068922272,-41.55867677412746
1269,20.0,147.2234694968713,-41.299961972301034
1270,,146.9530765963513,-41.42123453565718
1271,20.0,147.02045024266027,-42.582756198023716
1272,20.0,144.78005192406619,-41.31074175571047
1273,20.0,148.02746167615828,-41.709593741859535
1274,1.0,145.77538525887064,-41.14814668928484
1275,,147.14351943658465,-43.48376642799559
1276,20.0,146.57308923116875,-41.639525149698216
1277,20.0,147.02224687322854,-42.603417449558464
1278,20.0,145.75472400733588,-41.37811540201943
1279,,148.02746167615828,-41.635033573277624
1280,20.0,147.81905253024252,-41.57304981867337
1281,20.0,144.90222280270643,-40.723243559896304
1282,20.0,144.93815541407122,-41.54250709901331
1283,20.0,147.87564639314206,-41.99076642578895
1284,20.0,147.04560307061564,-42.58095956745548
1285,,145.3082613111285,-42.01232599260781
1286,20.0,147.83791715120907,-41.61796558287935
1287,20.0,148.02746167615828,-41.69971227373422
1288,,146.44552846082377,-42.673486041719784
1289,,147.41301402182052,-42.3195498197767
1290,20.0,145.2040567381706,-40.90470324728845
1291,20.0,147.61872822188388,-41.23528327184444
1292,20.0,146.11854169740428,-42.72109675177812
1293,,144.93815541407122,-41.54879530600215
1294,20.0,145.34509223777735,-42.00064789391426
1295,,144.7746620323615,-41.31523333213107
1296,20.0,147.86756155558498,-42.07790300834854
1297,,147.9403250935987,-42.11922551141804
1298,20.0,144.80610306730568,-41.0178909730875
1299,20.0,145.68645204574278,-42.73906305746051
1300,21.0,145.3316175085156,-42.006037785618986
1301,20.0,145.00463074509605,-41.52543910861503
1302,20.0,145.86791173313492,-41.531727315603874
1303,20.0,145.02439368134668,-41.54699867543391
1304,20.0,147.02853508021735,-42.56119663120485
1305,,146.42576552457314,-43.45322370833553
1306,20.0,146.80215962861922,-43.49903778782563
1307,20.0,145.33521076965206,-41.92788435590059
1308,,147.91696889621159,-41.60988074532227
1309,20.0,144.76388224895203,-41.313436701562836
1310,20.0,145.75831726847235,-41.81739157595388
1311,20.0,144.99654590753897,-41.49579470423909
1312,19.0,147.26748694579317,-41.151739950421316
1313,20.0,145.23010788141005,-41.73205162396253
1314,20.0,144.90042617213822,-40.70168399307744
1315,20.0,145.0279869424832,-41.52543910861503
1316,,147.39684434670636,-41.082569673544114
1317,,147.61244001489507,-41.364640672757645
1318,20.0,147.83701883592494,-41.589219493787525
1319,20.0,148.3149225670765,-41.00890782024631
1320,20.0,148.04363135127244,-41.64491504140294
1321,20.0,146.71502304605963,-42.65911299717388
1322,,144.98127454770895,-41.71408531828014
1323,,145.77897852000712,-41.7859505410097
1324,20.0,146.7275994600373,-42.70043550024337
1325,20.0,146.89468610288355,-42.80464007320124
1326,20.0,147.15879079641468,-42.27283742500248
1327,,147.7301193171147,-42.30966835165138
1328,20.0,146.371866607526,-41.47243850685199
1329,20.0,148.1208864657067,-41.106824186215334
1330,20.0,148.1388527713891,-41.184079300649614
1331,20.0,147.71844121842116,-41.414946328668336
1332,20.0,146.8129394120287,-43.44064729435786
1333,20.0,145.03158020361968,-41.543405414297425
1334,20.0,147.9376301477463,-43.18193249253143
1335,20.0,145.34599055306148,-42.455195427678746
1336,20.0,144.91210427083178,-40.716057037623344
1337,20.0,145.25975228578602,-41.750916244929044
1338,20.0,146.6440561386142,-42.24768459704714
1339,20.0,147.90079922109743,-41.592812754924
1340,,147.9088840586545,-41.47693008327258
1341,20.0,145.75562232262,-41.787747171577934
1342,20.0,144.9130025861159,-40.68192105682681
1343,,147.5172185947784,-42.43812743728047
1344,20.0,144.90491774855883,-40.698090731940965
1345,20.0,145.02708862719908,-41.4913031278185
1346,,145.3334141390838,-41.928782671184706
1347,19.0,144.7845435004868,-40.504952945855266
1348,20.0,147.90079922109743,-41.56855824225278
1349,20.0,145.3127528875491,-42.0159192537443
1350,20.0,147.89900259052916,-41.5838296020828
1351,20.0,145.30107478885554,-42.01052936203958
1352,20.0,147.80198453984428,-41.570354872821014
1353,20.0,148.03105493729475,-41.6431184108347
1354,20.0,146.10237202229013,-42.20905703983
1355,20.0,147.84330704291375,-40.90739819314081
1356,20.0,145.58134915750082,-41.473336822136105
1357,20.0,145.30466804999202,-42.45070385125814
1358,,145.57056937409135,-42.749842840869945
1359,20.0,145.22651462027358,-41.755407821349635
1360,20.0,145.9343870641598,-41.37811540201943
1361,20.0,145.30646468056023,-42.02130914544901
1362,20.0,147.89900259052916,-41.61167737589051
1363,20.0,147.69688165160227,-41.166112994967236
1364,20.0,144.74322099741727,-41.32062322383578
1365,20.0,147.5827956105191,-41.34847099764349
1366,20.0,145.33071919323146,-42.00334283976662
1367,,145.29478658186667,-42.46597521108818
1368,,145.66040090250334,-41.50657448764852
1369,20.0,146.05026973581118,-42.50550108358944
1370,20.0,146.6018353202606,-42.21354861625059
1371,20.0,148.01578357746473,-41.70689879600718
1372,20.0,146.46708802764266,-42.67528267228802
1373,20.0,147.80917106211723,-41.58652454793517
1374,20.0,144.75130583497435,-41.330504691961096
1375,20.0,145.8149111313719,-41.409556436963626
1376,20.0,146.79856636748275,-43.43974897907374
1377,20.0,147.97805433553168,-41.690729120893025
1378,20.0,146.56500439361167,-41.64132178026645
1379,20.0,145.27143038447957,-41.75001792964491
1380,20.0,148.03644482899944,-41.72217015583722
1381,20.0,145.30376973470788,-42.443517328985195
1382,20.0,146.78598995350507,-42.7525377867223
1383,20.0,146.24610246774927,-42.146174969941626
1384,20.0,146.05835457336826,-42.704927076663964
1385,20.0,145.84186058989548,-41.370030564462354
1386,20.0,147.7894081258666,-41.5838296020828
1387,20.0,147.7678485590477,-43.179237546679076
1388,20.0,146.37276492281012,-41.46974356099963
1389,20.0,145.75831726847235,-41.80391684669209
1390,,145.26244723163836,-42.47046678750877
1391,20.0,145.68914699159512,-42.74175800331287
1392,20.0,146.1338130572343,-42.75163947143818
1393,20.0,144.80969632844216,-41.45806546230608
1394,20.0,145.9128274973409,-41.33948784480229
1395,20.0,145.32622761681085,-42.44980553597402
1396,20.0,148.00500379405526,-41.63593188856174
1397,20.0,147.9681728674064,-42.146174969941626
1398,20.0,147.90708742808624,-41.59999927719696
1399,20.0,147.8253407372314,-41.58023634094633
1400,20.0,147.77413676603658,-41.58113465623045
1401,5.0,147.29533471960087,-41.19216413820669
1402,20.0,148.28797310855293,-41.38260697844004
1403,,144.93096889179827,-40.678327795690336
1404,,147.86756155558498,-41.87039217771694
1405,,146.6934634792408,-41.46704861514726
1406,20.0,145.02439368134668,-41.51016774878501
1407,20.0,144.9489351974807,-41.54520204486566
1408,20.0,148.00500379405526,-41.6844409139042
1409,20.0,147.83342557478846,-41.56137171997982
1410,21.0,146.4185790023002,-42.10575078215625
1411,20.0,145.0163088437896,-41.54430372958154
1412,20.0,146.83449897884753,-43.488258004416195
1413,,148.08136059320543,-41.14365511286424
1414,20.0,147.8765447084262,-41.57304981867337
1415,20.0,148.06069934167067,-41.689830805608906
1416,,147.8909177529721,-41.589219493787525
1417,20.0,147.04739970118385,-42.0482586039726
1418,20.0,146.85156696924582,-43.08940601826713
1419,4.0,145.02619031191495,-41.487709866682025
1420,,148.00949537047586,-41.66377966236945
1421,20.0,146.43564699269848,-41.45806546230608
1422,20.0,147.78671318001426,-41.615270637026995
1423,20.0,146.66651402071722,-41.47243850685199
1424,20.0,147.96457960626992,-41.58023634094633
1425,20.0,147.75617046035416,-41.048433692747565
1426,20.0,147.79300138700307,-41.59820264662872
1427,20.0,146.838092239984,-41.44369241776016
1428,20.0,147.9043924822339,-41.616168952311114
1429,,145.26604049277483,-41.75271287549728
1430,,144.92827394594593,-40.67473453455385
1431,19.0,145.55080643784072,-42.74445294916522
1432,20.0,147.8316289442202,-41.56496498111629
1433,20.0,146.4365453079826,-41.46525198457903
1434,20.0,145.27322701504784,-42.49202635432765
1435,20.0,145.26604049277483,-41.750916244929044
1436,20.0,145.61638345358148,-42.64024837620737
1437,21.0,144.95432508918537,-41.69522069731363
1438,20.0,148.00680042462352,-41.705102165438944
1439,20.0,147.77503508132065,-41.61167737589051
1440,,147.6744237694993,-41.710492057143654
1441,20.0,148.01398694689647,-41.690729120893025
1442,20.0,145.6100952465926,-42.63216353865029
1443,20.0,146.08530403189184,-42.67618098757214
1444,20.0,147.08782388896924,-41.44099747190781
1445,20.0,145.30287141942375,-42.429144284439275
1446,20.0,146.146389471212,-42.80194512734887
1447,20.0,147.02404350379675,-42.603417449558464
1448,20.0,144.90940932497938,-40.66754801228089
1449,21.0,146.72041293776437,-42.668096150015074
1450,20.0,146.49942737787097,-41.4913031278185
1451,20.0,146.37096829224186,-41.47513345270434
1452,20.0,147.92505373376866,-41.62425378986819
1453,20.0,146.72849777532144,-42.66180794302623
1454,20.0,145.2462775565242,-42.474958363929375
1455,20.0,146.1275248502455,-42.75613104785879
1456,20.0,145.02708862719908,-41.492201443102616
1457,20.0,146.73209103645792,-42.70223213081161
1458,,146.75993881026562,-41.632338627425256
1459,,148.04363135127244,-41.635033573277624
1460,,144.87347671361465,-40.68731094853152
1461,20.0,147.32228417812445,-41.144553428148356
1462,20.0,147.15340090471,-42.2782273167072
1463,20.0,145.68196046932218,-42.74894452558583
1464,20.0,147.41481065238872,-41.17060457138783
1465,20.0,145.0252919966308,-41.52543910861503
1466,20.0,148.05441113468186,-41.6844409139042
1467,,145.03876672589263,-41.54071046844507
1468,20.0,145.0252919966308,-41.54250709901331
1469,20.0,147.80467948569662,-41.613474006458745
1470,20.0,148.26012533474523,-41.391590131281234
1471,20.0,147.91786721149566,-41.582032971514565
1472,20.0,148.04991955826125,-41.69432238202951
1473,20.0,146.72220956833257,-42.66180794302623
1474,20.0,147.8909177529721,-41.55957508941158
1475,20.0,145.24717587180834,-42.47136510279289
1476,20.0,144.78274686991853,-41.318826593267545
1477,20.0,144.90491774855883,-40.72144692932807
1478,20.0,145.34958381419796,-41.934172562889415
1479,20.0,145.76460547546117,-41.79673032441913
1480,20.0,146.80305794390335,-43.08491444184652
1481,20.0,145.77718188943885,-41.44009915662369
1482,20.0,144.7656788795203,-41.31074175571047
1483,19.0,147.73191594768292,-42.30607509051491
1484,,147.72832268654645,-42.05095354982495
1485,,147.02224687322854,-42.62497701637733
1486,20.0,145.282210167889,-42.45160216654226
1487,20.0,147.93044362547334,-41.56765992696866
1488,20.0,144.89683291100175,-40.71965029875983
1489,20.0,146.7356842975944,-42.705825391948096
1490,20.0,145.8634201567143,-41.52903236975152
1491,20.0,145.59212894091024,-41.088857880532956
1492,20.0,147.19921498420007,-42.614197232967896
1493,20.0,147.9978172717823,-41.71498363356426
1494,20.0,145.6226716605703,-42.653723105469155
1495,20.0,146.65124266088714,-42.52975559626066
1496,20.0,146.14728778649612,-42.82619964002011
1497,20.0,145.34688886834562,-42.441720698416944
1498,20.0,145.6406379662527,-41.04573874689521
1499,16.0,145.08188585953036,-41.02058591893987
1500,,147.83342557478846,-41.58562623265105
1501,20.0,146.96924627146547,-42.55490842421601
1502,20.0,146.14010126422318,-41.40057328412243
1503,20.0,146.43564699269848,-41.46435366929491
1504,20.0,145.0019357992437,-41.51286269463736
1505,,146.27395024155697,-42.59712924256962
1506,20.0,146.13111811138197,-42.73457148103991
1507,20.0,147.85408682632323,-41.546100360149794
1508,20.0,147.92505373376866,-41.62155884401582
1509,20.0,147.9232571032004,-41.61796558287935
1510,20.0,145.4421102884623,-40.920872922402594
1511,20.0,147.90259585166564,-41.577541395093974
1512,20.0,145.2534640787972,-42.47765330978173
1513,20.0,146.80215962861922,-43.44513887077845
1514,20.0,147.69418670574993,-41.17689277837667
1515,20.0,146.14818610178025,-42.82889458587246
1516,20.0,147.8765447084262,-41.58293128679868
1517,20.0,144.8995278568541,-40.67293790398561
1518,20.0,145.56248453653427,-42.610603971831424
1519,,145.28131185260492,-42.46956847222465
1520,20.0,145.30646468056023,-41.7536111907814
1521,20.0,147.81366263853783,-42.08778447647386
1522,,145.26693880805897,-42.47855162506585
1523,20.0,146.27305192627284,-42.18390421187465
1524,20.0,147.91607058092745,-41.58023634094633
1525,,145.57685758108022,-42.86482719723725
1526,20.0,148.28976973912114,-41.01519602723515
1527,20.0,148.08225890848956,-41.69971227373422
1528,,146.58386901457817,-42.31775318920846
1529,20.0,148.03464819843123,-41.69162743617714
1530,20.0,147.86756155558498,-41.556880143559226
1531,20.0,144.94983351276477,-41.54160878372919
1532,20.0,148.06519091809128,-41.711390372427786
1533,20.0,145.03966504117676,-41.49399807367085
1534,,145.9343870641598,-41.51555764048972
1535,20.0,147.79479801757128,-41.58113465623045
1536,20.0,145.03697009532436,-41.519150901626205
1537,21.0,146.52547852111041,-42.4668735263723
1538,8.0,145.01720715907373,-41.49759133480734
1539,,146.7275994600373,-42.699537184959254
1540,20.0,148.01039368576,-41.64850830253941
1541,20.0,147.0527895928886,-42.61150228711554
1542,20.0,147.7956963328554,-41.56137171997982
1543,20.0,146.54613977264518,-42.38782178136978
1544,,147.8253407372314,-41.57843971037809
1545,20.0,146.04398152882237,-42.518975812851224
1546,20.0,144.95702003503771,-41.68713585975655
1547,20.0,147.66184735552162,-40.999924667405125
1548,19.0,145.57685758108022,-42.88279350291964
1549,20.0,146.77970174651625,-43.16935607855376
1550,20.0,145.02259705077847,-41.492201443102616
1551,,147.74359404637647,-42.108445728008604
1552,20.0,146.05565962751592,-42.646536583196195
1553,,148.0598010263866,-41.647609987255294
1554,20.0,145.74394422392646,-41.79493369385089
1555,20.0,146.06015120393653,-42.6968422391069
1556,20.0,144.75759404196322,-41.31972490855166
1557,20.0,144.74771257383787,-40.50944452227586
1558,20.0,147.9061891128021,-43.153186403439605
1559,20.0,147.8999009058133,-41.57574476452574
1560,20.0,145.25256576351308,-41.750916244929044
1561,20.0,144.92198573895706,-40.691802524952124
1562,20.0,148.28078658628,-41.38170866315592
1563,,147.82444242194725,-41.562270035263936
1564,20.0,144.93995204463948,-41.697017327881866
1565,20.0,147.84151041234554,-41.538015522592715
1566,20.0,147.1785537326653,-41.15443489627367
1567,20.0,147.93403688660982,-41.62515210515231
1568,20.0,147.8639682944485,-42.076106377780306
1569,20.0,145.2256163049895,-41.75810276720199
1570,20.0,144.90671437912704,-40.659463174723825
1571,20.0,146.7698202783909,-41.307148494573994
1572,20.0,145.5912306256261,-41.088857880532956
1573,,146.85156696924582,-41.41135306753186
1574,20.0,146.63686961634124,-42.556705054784246
1575,20.0,145.21393820629595,-40.901109986151965
1576,20.0,148.055309449966,-41.6619830318012
1577,20.0,146.80665120503983,-43.5026310489621
1578,20.0,147.00607719811438,-43.05976161389118
1579,20.0,146.08530403189184,-42.68157087927686
1580,20.0,145.00463074509605,-41.479625029124946
1581,,145.32532930152672,-41.75900108248611
1582,20.0,145.29837984300315,-41.756306136633754
1583,,145.60470535488793,-41.01429771195103
1584,13.0,146.99170415356843,-41.22809674957148
1585,,147.36540331176218,-43.2403229859992
1586,20.0,144.9058160638429,-40.71336209177099
1587,20.0,147.8999009058133,-41.60449085361756
1588,,145.29927815828728,-42.018614199596655
1589,20.0,145.02439368134668,-41.53352394617211
1590,19.0,147.70586480444348,-41.2568428386633
1591,20.0,147.85408682632323,-41.55957508941158
1592,20.0,144.91479921668412,-41.52903236975152
1593,,146.15806756990554,-42.77319903825705
1594,20.0,144.91749416253646,-40.70168399307744
1595,20.0,144.88874807344467,-40.70437893892979
1596,,147.64477936512333,-41.20024897576377
1597,20.0,148.1631072840603,-41.166112994967236
1598,20.0,146.15177936291673,-42.79745355092828
1599,20.0,146.7042432626502,-42.648333213764445
1600,20.0,146.5102071612804,-42.1955823105682
1601,20.0,146.91355072385005,-43.392138269015405
1602,20.0,147.73640752410353,-42.30697340579903
1603,20.0,146.73837924344673,-42.9780149230363
1604,20.0,148.01847852331707,-41.71408531828014
1605,,146.46169813593792,-42.81002996490595
1606,,148.04902124297712,-41.64401672611882
1607,20.0,146.54883471849752,-42.16414127562402
1608,,147.93673183246221,-43.18911901480439
1609,20.0,145.97121799080867,-42.60072250370611
1610,20.0,148.0660892333754,-41.65299987896002
1611,20.0,147.98074928138408,-42.158751383919295
1612,20.0,144.92018910838885,-41.5514902518545
1613,,145.34329560720914,-41.90542647379759
1614,20.0,147.72383111012584,-42.769605777120574
1615,20.0,148.07507238621662,-41.678152706915355
1616,,147.64747431097572,-41.2523512622427
1617,20.0,145.00732569094845,-41.48950649725026
1618,20.0,147.92864699490514,-41.6062874841858
1619,20.0,145.27502364561605,-42.44531395955343
1620,20.0,146.65214097617127,-42.52975559626066
1621,20.0,145.55080643784072,-41.113112393204176
1622,20.0,146.53625830451983,-42.72828327405108
1623,20.0,146.53086841281515,-42.518077497567106
1624,20.0,147.81905253024252,-43.11815210735895
1625,,147.03482328720622,-42.84775920683897
1626,20.0,148.00230884820292,-41.66377966236945
1627,12.0,148.05171618882952,-41.658389770664726
1628,20.0,147.8810362848468,-41.5838296020828
1629,20.0,147.91696889621159,-41.60359253833343
1630,20.0,146.34222220315002,-41.46435366929491
1631,20.0,147.90798574337038,-41.59011780907164
1632,20.0,147.92146047263213,-41.62335547458406
1633,20.0,147.93403688660982,-41.883866906978724
1634,,145.46277153999705,-41.72576341697369
1635,20.0,148.01758020803294,-41.65749145538061
1636,20.0,147.87384976257385,-41.569456557536896
1637,20.0,147.84151041234554,-41.6062874841858
1638,20.0,145.3504821294821,-42.44441564426931
1639,20.0,147.6151349607474,-41.23528327184444
1640,20.0,147.78581486473013,-41.58562623265105
1641,20.0,147.05368790817272,-41.27031756792509
1642,20.0,145.0208004202102,-41.54071046844507
1643,20.0,145.6460278579574,-42.85943730553252
1644,20.0,147.5657276201208,-41.415844643952454
1645,,145.34329560720914,-41.91800288777527
1646,,147.41930222880933,-43.01394753440108
1647,20.0,148.055309449966,-41.72217015583722
1648,20.0,146.82821077185872,-43.25469603054512
1649,20.0,147.9421217241669,-41.582032971514565
1650,20.0,144.95252845861717,-41.02777244121282
1651,20.0,146.05655794280005,-42.513585921146515
1652,20.0,147.90798574337038,-41.59910096191284
1653,20.0,145.01361389793726,-41.530829000319756
1654,20.0,145.09895384992865,-40.84182117740008
1655,20.0,147.89271438354035,-41.59999927719696
1656,,144.9058160638429,-41.56137171997982
1657,20.0,147.86845987086912,-41.58113465623045
1658,20.0,146.85246528452996,-43.495444526689155
1659,20.0,146.9189406155548,-41.80391684669209
1660,20.0,145.2723286997637,-42.45070385125814
1661,20.0,146.11854169740428,-42.71750349064165
1662,20.0,148.06698754865954,-41.274809144345696
1663,20.0,147.93313857132574,-41.59101612435576
1664,20.0,148.05890271110246,-41.28109735133452
1665,21.0,145.74035096279,-41.80301853140797
1666,20.0,145.6487228038098,-41.164316364398985
1667,20.0,148.0211734691694,-41.72037352526897
1668,21.0,147.74179741580826,-41.953935499140044
1669,21.0,145.54092496971543,-41.171502886671945
1670,21.0,145.5382300238631,-41.03495896348578
1671,21.0,145.20944662987534,-41.51106606406913
1672,21.0,146.5892589062829,-42.931302528262094
1673,21.0,145.29478658186667,-42.16773453676049
1674,21.0,147.95829139928105,-41.37901371730355
1675,21.0,145.3361090849362,-42.46148363466757
1676,21.0,147.94840993115577,-41.756306136633754
1677,,147.92864699490514,-41.88566353754696
1678,21.0,147.64927094154393,-41.43381094963485
1679,21.0,144.80161149088508,-41.30445354872164
1680,,144.92557900009353,-41.48950649725026
